📺通知📺,#genre# 
News 18 Jharkhand,https://news18bihar-lh.akamaihd.net/i/n18biharjh_1@175736/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Malayalam,https://news18kerala-lh.akamaihd.net/i/n18kerala_1@526583/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Odia,https://etv-oriya.akamaized.net/i/n18odia_1@179753/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Rajasthan,https://news18rajasthan-lh.akamaihd.net/i/n18raj_1@175738/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Tamil,https://news18tamil-lh.akamaihd.net/i/n18tamil_1@526595/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Urdu,https://news18urdu-lh.akamaihd.net/i/n18urdu_1@373059/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Uttarakhand,https://news18up-lh.akamaihd.net/i/n18upuk_1@175735/index_4_av-p.m3u8?sd=10&rebase=on
News 24,http://tv.balkanweb.com:8081/news24/livestream/playlist.m3u8
News1,http://news1.live14.com/stream/news1.m3u8
News18 Assam,https://news18assam-lh.akamaihd.net/i/n18assamne_1@526575/index_5_av-p.m3u8
News18 India,https://news18india-lh.akamaihd.net/i/news18india_1@174951/index_5_av-p.m3u8
Newsmax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NewsMax,https://nmxlocalnow.akamaized.net/hls/live/2020471/Live_1/index.m3u8
Newsy,https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
NHK World Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
OANN One America News Network,http://n1.klowdtv.net/live1/oan_720p/playlist.m3u8
Palitra News,https://live.palitranews.ge/hls/palitratv/index.m3u8
Palitra News,https://livestream.palitra.ge/hls/palitratv/index.m3u8
Pratidin Time,https://rtmp.smartstream.video/pratidintime/pratidintime/playlist.m3u8
Publika TV,http://livebeta.publika.md/LIVE/P/6810.m3u8
Publika TV,https://livebeta.publika.md/LIVE/P/1000.m3u8
Reporter TV,http://103.199.161.254/Content/reporter/Live/Channel(Reporter)/index.m3u8
Revry News,https://linear-44.frequency.stream/dist/localnow/44/hls/master/playlist.m3u8
serverSideAds=true
Sky News Extra 1,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
Sky News Extra 2,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8
Sky News Extra 3,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8
Suhail TV,http://82.212.74.98:8000/live/hls/7726.m3u8
The First,https://redseat-thefirst-localnow.amagi.tv/playlist.m3u8
The Wall Street Journal Live,https://d155hi8td9k2ns.cloudfront.net/out/wapo-medialive3-rtmp/live.m3u8?player=powa
Times Now HD,https://timesnow-lh.akamaihd.net/i/TNHD_1@129288/master.m3u8
TV Guará,https://59f2354c05961.streamlock.net:1443/tvguara/_definst_/tvguara/playlist.m3u8
TV Seventeen,https://cdn.tvseventeen.com/test_tv_seventeen/index.m3u8
VoA Persian,https://voa-lh.akamaihd.net/i/voapnn_7@72817/master.m3u8
VoA TV,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc3_3@320295/master.m3u8
Yahoo! Finance,https://yahoofinance-localnow.amagi.tv/playlist.m3u8
Известия,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
Мир 24,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mir24_2500/playlist.m3u8
Россия 24,http://cdnmg.secure.live.rtr-vesti.ru/hls/russia_24/playlist_3.m3u8
Россия 24 (Н.Новгород),https://live-vestinn.cdnvideo.ru/vestinn/vestinn/playlist.m3u8
Россия 24 (Ульяновск),http://gtrk-volga.ru/media/hr24/stream1.m3u8
ನ್ಯೂಸ್ ೧೮ ಕನ್ನಡ News 18,https://news18kannada-lh.akamaihd.net/i/n18kannada_1@372918/index_4_av-p.m3u8?sd=10&rebase=on
ABC News (540p),https://tv2.abcnews.al/live/abcnews/playlist.m3u8
ABP Asmita (720p),https://abp-i.akamaihd.net/hls/live/765532/abpasmita/master.m3u8
Amar Ujala (360p),https://streamcdn.amarujala.com/live/smil:stream1.smil/playlist.m3u8
Asianet News (576p),http://103.199.161.254/Content/asianetnews/Live/Channel(Asianetnews)/index.m3u8
BBC Arabic (540p),https://vs-hls-pushb-ww-live.akamaized.net/x=3/i=urn:bbc:pips:service:bbc_arabic_tv/pc_hd_abr_v2_akamai_hls_live.m3u8
BBC Persian (540p),https://vs-hls-pushb-ww-live.akamaized.net/x=3/i=urn:bbc:pips:service:bbc_persian_tv/pc_hd_abr_v2_akamai_hls_live.m3u8
BBC World News (576p),http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
BeritaSatu,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/chunklist_b846000.m3u8
BeritaSatu World,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsnew/playlist.m3u8
Black News Channel (1080p),http://redbox-blacknewschannel-xumo.amagi.tv/playlist.m3u8
Canal 26 (720p),http://live-edge01.telecentro.net.ar/live/c26.smil/playlist.m3u8
CNN International,https://cnn-cnninternational-1-de.samsung.wurl.com/manifest/playlist_384_216_500k.m3u8
CNN International HD,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
Dijlah,http://91.134.145.75:10001/Dijlah/index.m3u8
France 24 Arabic (576p),https://static.france24.com/live/F24_AR_LO_HLS/live_web.m3u8
France 24 English (576p),https://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
France 24 Español (576p),http://f24hls-i.akamaihd.net/hls/live/520845/F24_ES_HI_HLS/master.m3u8
IDG,https://a.jsrdn.com/broadcast/529a360c04/+0000/high/c.m3u8
Info HD,https://netstreaming.eu:8080/hls/InfoHd.m3u8
NHK Chinese Vision,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NTV News24 (480p),https://www.news24.jp/livestream/index.m3u8
RT (1080p),https://strm.yandex.ru/kal/rt_hd/rt_hd0.m3u8
TV Perú Noticias [Not 24/7],http://cdnh4.iblups.com/hls/RMuwrdk7M9.m3u8
TV Perú Noticias [Not 24/7],https://cdnh8.iblups.com/hls/RMuwrdk7M9.m3u8
 like Gecko) Mobile/13G36,http://168.227.22.18:1935/tvm/tvm.stream/playlist.m3u8
Twenty Four News (576p),http://103.199.160.85/Content/24news/Live/Channel(24news)/index.m3u8
WSJ (1080p),https://wsjlivehls-lh.akamaihd.net/i/events1_1@174990/master.m3u8
WSVN Fox 7 Miami (720p),https://bcsecurelivehls-i.akamaihd.net/hls/live/598043/4368278029001_1/onair/master.m3u8
